"lakemodel","GCM","RCP","Year","MeanLatitude","MinimumLatitude"
"clm45","hadgem2-es","rcp85",1909,55.135337927968,30.25
"clm45","ipsl-cm5a-lr","rcp26",1909,55.5767300857203,30.25
"clm45","ipsl-cm5a-lr","rcp60",1909,55.5767300857203,30.25
"clm45","ipsl-cm5a-lr","rcp85",1909,55.5767300857203,30.25
"clm45","miroc5","rcp26",1909,55.4264609323703,30.25
"clm45","miroc5","rcp60",1909,55.4264609323703,30.25
"clm45","miroc5","rcp85",1909,55.4264609323703,30.25
"lake","gfdl-esm2m","rcp26",1909,56.5686172249333,30.2499923706055
"lake","gfdl-esm2m","rcp60",1909,56.5686172249333,30.2499923706055
"lake","gfdl-esm2m","rcp85",1909,56.5686172249333,30.2499923706055
"lake","hadgem2-es","rcp26",1909,55.9430052269498,30.2499923706055
"lake","hadgem2-es","rcp60",1909,55.9430052269498,30.2499923706055
"lake","hadgem2-es","rcp85",1909,55.9430052269498,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",1909,56.7771640461921,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",1909,56.7771640461921,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",1909,56.7771640461921,30.2499923706055
"lake","miroc5","rcp26",1909,56.678825667996,30.2499923706055
"lake","miroc5","rcp60",1909,56.678825667996,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",1909,57.4761075508498,30.25
"simstrat-uog","gfdl-esm2m","rcp60",1909,57.4761075508498,30.25
"simstrat-uog","gfdl-esm2m","rcp85",1909,57.4761075508498,30.25
"simstrat-uog","hadgem2-es","rcp26",1909,56.8044672009498,30.25
"simstrat-uog","hadgem2-es","rcp60",1909,56.8044672009498,30.25
"simstrat-uog","hadgem2-es","rcp85",1909,56.8044672009498,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",1909,57.67,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",1909,57.67,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",1909,57.67,30.25
"simstrat-uog","miroc5","rcp26",1909,56.8064356435644,30.25
"simstrat-uog","miroc5","rcp60",1909,56.8064356435644,30.25
"simstrat-uog","miroc5","rcp85",1909,56.8064356435644,30.25
"albm","gfdl-esm2m","rcp26",1910,57.9129091892867,30.25
"albm","gfdl-esm2m","rcp60",1910,57.9129091892867,30.25
"albm","gfdl-esm2m","rcp85",1910,57.9129091892867,30.25
"albm","hadgem2-es","rcp26",1910,57.7817416505658,30.25
"albm","hadgem2-es","rcp60",1910,57.7817416505658,30.25
"albm","hadgem2-es","rcp85",1910,57.7817416505658,30.25
"albm","ipsl-cm5a-lr","rcp26",1910,57.3257294817995,30.25
"albm","ipsl-cm5a-lr","rcp60",1910,57.3257294817995,30.25
"albm","ipsl-cm5a-lr","rcp85",1910,57.3257294817995,30.25
"albm","miroc5","rcp26",1910,58.2092358464256,30.25
"albm","miroc5","rcp60",1910,58.2092358464256,30.25
"albm","miroc5","rcp85",1910,58.2092358464256,30.25
"clm45","gfdl-esm2m","rcp26",1910,55.5454309987567,30.25
"clm45","gfdl-esm2m","rcp60",1910,55.5454309987567,30.25
"clm45","gfdl-esm2m","rcp85",1910,55.5454309987567,30.25
"clm45","hadgem2-es","rcp26",1910,55.6765727018344,30.25
"clm45","hadgem2-es","rcp60",1910,55.6765727018344,30.25
"clm45","hadgem2-es","rcp85",1910,55.6765727018344,30.25
"clm45","ipsl-cm5a-lr","rcp26",1910,55.1051167357626,30.25
"clm45","ipsl-cm5a-lr","rcp60",1910,55.1051167357626,30.25
"clm45","ipsl-cm5a-lr","rcp85",1910,55.1051167357626,30.25
"clm45","miroc5","rcp26",1910,55.9945037353255,30.25
"clm45","miroc5","rcp60",1910,55.9945037353255,30.25
"clm45","miroc5","rcp85",1910,55.9945037353255,30.25
"lake","gfdl-esm2m","rcp26",1910,56.3297528752564,30.2499923706055
"lake","gfdl-esm2m","rcp60",1910,56.3297528752564,30.2499923706055
"lake","gfdl-esm2m","rcp85",1910,56.3297528752564,30.2499923706055
"lake","hadgem2-es","rcp26",1910,56.3066861375431,30.2499923706055
"lake","hadgem2-es","rcp60",1910,56.3066861375431,30.2499923706055
"lake","hadgem2-es","rcp85",1910,56.3066861375431,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",1910,55.0856973391813,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",1910,55.0856973391813,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",1910,55.0856973391813,30.2499923706055
"lake","miroc5","rcp26",1910,56.6939470990852,30.2499923706055
"lake","miroc5","rcp60",1910,56.6939470990852,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",1910,57.3050315905137,30.25
"simstrat-uog","gfdl-esm2m","rcp60",1910,57.3050315905137,30.25
"simstrat-uog","gfdl-esm2m","rcp85",1910,57.3050315905137,30.25
"simstrat-uog","hadgem2-es","rcp26",1910,56.9783669794332,30.25
"simstrat-uog","hadgem2-es","rcp60",1910,56.9783669794332,30.25
"simstrat-uog","hadgem2-es","rcp85",1910,56.9783669794332,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",1910,56.1548335234934,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",1910,56.1548335234934,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",1910,56.1548335234934,30.25
"simstrat-uog","miroc5","rcp26",1910,57.5247331300038,30.25
"simstrat-uog","miroc5","rcp60",1910,57.5247331300038,30.25
"simstrat-uog","miroc5","rcp85",1910,57.5247331300038,30.25
"albm","gfdl-esm2m","rcp26",1911,57.9609331605258,30.25
"albm","gfdl-esm2m","rcp60",1911,57.9609331605258,30.25
"albm","gfdl-esm2m","rcp85",1911,57.9609331605258,30.25
"albm","hadgem2-es","rcp26",1911,57.8473754279194,30.25
"albm","hadgem2-es","rcp60",1911,57.8473754279194,30.25
"albm","hadgem2-es","rcp85",1911,57.8473754279194,30.25
"albm","ipsl-cm5a-lr","rcp26",1911,57.8896617062575,30.25
"albm","ipsl-cm5a-lr","rcp60",1911,57.8896617062575,30.25
"albm","ipsl-cm5a-lr","rcp85",1911,57.8896617062575,30.25
"albm","miroc5","rcp26",1911,58.3306392526788,30.25
"albm","miroc5","rcp60",1911,58.3306392526788,30.25
"albm","miroc5","rcp85",1911,58.3306392526788,30.25
"clm45","gfdl-esm2m","rcp26",1911,55.5671328299479,30.25
"clm45","gfdl-esm2m","rcp60",1911,55.5671328299479,30.25
"clm45","gfdl-esm2m","rcp85",1911,55.5671328299479,30.25
"clm45","hadgem2-es","rcp26",1911,56.1179685841647,30.25
"clm45","hadgem2-es","rcp60",1911,56.1179685841647,30.25
"clm45","hadgem2-es","rcp85",1911,56.1179685841647,30.25
"clm45","ipsl-cm5a-lr","rcp26",1911,55.7118469656992,30.25
"clm45","ipsl-cm5a-lr","rcp60",1911,55.7118469656992,30.25
"clm45","ipsl-cm5a-lr","rcp85",1911,55.7118469656992,30.25
"clm45","miroc5","rcp26",1911,56.4347306012066,30.25
"clm45","miroc5","rcp60",1911,56.4347306012066,30.25
"clm45","miroc5","rcp85",1911,56.4347306012066,30.25
"lake","gfdl-esm2m","rcp26",1911,56.9490605620498,30.2499923706055
"lake","gfdl-esm2m","rcp60",1911,56.9490605620498,30.2499923706055
"lake","gfdl-esm2m","rcp85",1911,56.9490605620498,30.2499923706055
"lake","hadgem2-es","rcp26",1911,56.3562231059643,30.2499923706055
"lake","hadgem2-es","rcp60",1911,56.3562231059643,30.2499923706055
"lake","hadgem2-es","rcp85",1911,56.3562231059643,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",1911,56.7915509469259,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",1911,56.7915509469259,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",1911,56.7915509469259,30.2499923706055
"lake","miroc5","rcp26",1911,56.8281156834227,30.2499923706055
"lake","miroc5","rcp60",1911,56.8281156834227,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",1911,57.2749400479616,30.25
"simstrat-uog","gfdl-esm2m","rcp60",1911,57.2749400479616,30.25
"simstrat-uog","gfdl-esm2m","rcp85",1911,57.2749400479616,30.25
"simstrat-uog","hadgem2-es","rcp26",1911,57.0321400702302,30.25
"simstrat-uog","hadgem2-es","rcp60",1911,57.0321400702302,30.25
"simstrat-uog","hadgem2-es","rcp85",1911,57.0321400702302,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",1911,57.4898298816568,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",1911,57.4898298816568,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",1911,57.4898298816568,30.25
"simstrat-uog","miroc5","rcp26",1911,57.7548122287224,30.25
"simstrat-uog","miroc5","rcp60",1911,57.7548122287224,30.25
"simstrat-uog","miroc5","rcp85",1911,57.7548122287224,30.25
"albm","gfdl-esm2m","rcp26",1912,57.9510562739028,30.25
"albm","gfdl-esm2m","rcp60",1912,57.9510562739028,30.25
"albm","gfdl-esm2m","rcp85",1912,57.9510562739028,30.25
"albm","hadgem2-es","rcp26",1912,57.1577684314696,30.25
"albm","hadgem2-es","rcp60",1912,57.1577684314696,30.25
"albm","hadgem2-es","rcp85",1912,57.1577684314696,30.25
"albm","ipsl-cm5a-lr","rcp26",1912,58.0670039720068,30.25
"albm","ipsl-cm5a-lr","rcp60",1912,58.0670039720068,30.25
"albm","ipsl-cm5a-lr","rcp85",1912,58.0670039720068,30.25
"albm","miroc5","rcp26",1912,57.7038221085536,30.25
"albm","miroc5","rcp60",1912,57.7038221085536,30.25
"albm","miroc5","rcp85",1912,57.7038221085536,30.25
"clm45","gfdl-esm2m","rcp26",1912,55.0740538175454,30.25
"clm45","gfdl-esm2m","rcp60",1912,55.0740538175454,30.25
"clm45","gfdl-esm2m","rcp85",1912,55.0740538175454,30.25
"clm45","hadgem2-es","rcp26",1912,54.3544893514037,30.25
"clm45","hadgem2-es","rcp60",1912,54.3544893514037,30.25
"clm45","hadgem2-es","rcp85",1912,54.3544893514037,30.25
"clm45","ipsl-cm5a-lr","rcp26",1912,56.209852086635,30.25
"clm45","ipsl-cm5a-lr","rcp60",1912,56.209852086635,30.25
"clm45","ipsl-cm5a-lr","rcp85",1912,56.209852086635,30.25
"clm45","miroc5","rcp26",1912,54.8338883785025,30.25
"clm45","miroc5","rcp60",1912,54.8338883785025,30.25
"clm45","miroc5","rcp85",1912,54.8338883785025,30.25
"lake","gfdl-esm2m","rcp26",1912,56.4926338800394,30.2499923706055
"lake","gfdl-esm2m","rcp60",1912,56.4926338800394,30.2499923706055
"lake","gfdl-esm2m","rcp85",1912,56.4926338800394,30.2499923706055
"lake","hadgem2-es","rcp26",1912,55.0682192769911,30.2499923706055
"lake","hadgem2-es","rcp60",1912,55.0682192769911,30.2499923706055
"lake","hadgem2-es","rcp85",1912,55.0682192769911,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",1912,56.7965904891791,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",1912,56.7965904891791,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",1912,56.7965904891791,30.2499923706055
"lake","miroc5","rcp26",1912,56.3026646320896,30.2499923706055
"lake","miroc5","rcp60",1912,56.3026646320896,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",1912,57.2893047877823,30.25
"simstrat-uog","gfdl-esm2m","rcp60",1912,57.2893047877823,30.25
"simstrat-uog","gfdl-esm2m","rcp85",1912,57.2893047877823,30.25
"simstrat-uog","hadgem2-es","rcp26",1912,56.2368107996276,30.25
"simstrat-uog","hadgem2-es","rcp60",1912,56.2368107996276,30.25
"simstrat-uog","hadgem2-es","rcp85",1912,56.2368107996276,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",1912,57.7458270817704,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",1912,57.7458270817704,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",1912,57.7458270817704,30.25
"simstrat-uog","miroc5","rcp26",1912,56.940394258185,30.25
"simstrat-uog","miroc5","rcp60",1912,56.940394258185,30.25
"simstrat-uog","miroc5","rcp85",1912,56.940394258185,30.25
"albm","gfdl-esm2m","rcp26",1913,57.4775849092106,30.25
"albm","gfdl-esm2m","rcp60",1913,57.4775849092106,30.25
"albm","gfdl-esm2m","rcp85",1913,57.4775849092106,30.25
"albm","hadgem2-es","rcp26",1913,57.7444101773323,30.25
"albm","hadgem2-es","rcp60",1913,57.7444101773323,30.25
"albm","hadgem2-es","rcp85",1913,57.7444101773323,30.25
"albm","ipsl-cm5a-lr","rcp26",1913,58.6152998236332,30.25
"albm","ipsl-cm5a-lr","rcp60",1913,58.6152998236332,30.25
"albm","ipsl-cm5a-lr","rcp85",1913,58.6152998236332,30.25
"albm","miroc5","rcp26",1913,58.0203107450393,30.25
"albm","miroc5","rcp60",1913,58.0203107450393,30.25
"albm","miroc5","rcp85",1913,58.0203107450393,30.25
"clm45","gfdl-esm2m","rcp26",1913,54.5972968339239,30.25
"clm45","gfdl-esm2m","rcp60",1913,54.5972968339239,30.25
"clm45","gfdl-esm2m","rcp85",1913,54.5972968339239,30.25
"clm45","hadgem2-es","rcp26",1913,54.8909635776856,30.25
"clm45","hadgem2-es","rcp60",1913,54.8909635776856,30.25
"clm45","hadgem2-es","rcp85",1913,54.8909635776856,30.25
"clm45","ipsl-cm5a-lr","rcp26",1913,56.2200657219142,30.25
"clm45","ipsl-cm5a-lr","rcp60",1913,56.2200657219142,30.25
"clm45","ipsl-cm5a-lr","rcp85",1913,56.2200657219142,30.25
"clm45","miroc5","rcp26",1913,55.2595052807115,30.25
"clm45","miroc5","rcp60",1913,55.2595052807115,30.25
"clm45","miroc5","rcp85",1913,55.2595052807115,30.25
"lake","gfdl-esm2m","rcp26",1913,55.6194975489714,30.2499923706055
"lake","gfdl-esm2m","rcp60",1913,55.6194975489714,30.2499923706055
"lake","gfdl-esm2m","rcp85",1913,55.6194975489714,30.2499923706055
"lake","hadgem2-es","rcp26",1913,56.0041143583836,30.2499923706055
"lake","hadgem2-es","rcp60",1913,56.0041143583836,30.2499923706055
"lake","hadgem2-es","rcp85",1913,56.0041143583836,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",1913,56.4459062303515,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",1913,56.4459062303515,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",1913,56.4459062303515,30.2499923706055
"lake","miroc5","rcp26",1913,56.5583598054536,30.2499923706055
"lake","miroc5","rcp60",1913,56.5583598054536,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",1913,56.9757279236277,30.25
"simstrat-uog","gfdl-esm2m","rcp60",1913,56.9757279236277,30.25
"simstrat-uog","gfdl-esm2m","rcp85",1913,56.9757279236277,30.25
"simstrat-uog","hadgem2-es","rcp26",1913,57.0099046767948,30.25
"simstrat-uog","hadgem2-es","rcp60",1913,57.0099046767948,30.25
"simstrat-uog","hadgem2-es","rcp85",1913,57.0099046767948,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",1913,57.8631896005073,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",1913,57.8631896005073,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",1913,57.8631896005073,30.25
"simstrat-uog","miroc5","rcp26",1913,57.2825358851675,30.25
"simstrat-uog","miroc5","rcp60",1913,57.2825358851675,30.25
"simstrat-uog","miroc5","rcp85",1913,57.2825358851675,30.25
"albm","gfdl-esm2m","rcp26",1914,57.922161671208,30.25
"albm","gfdl-esm2m","rcp60",1914,57.922161671208,30.25
"albm","gfdl-esm2m","rcp85",1914,57.922161671208,30.25
"albm","hadgem2-es","rcp26",1914,57.470701412567,30.25
"albm","hadgem2-es","rcp60",1914,57.470701412567,30.25
"albm","hadgem2-es","rcp85",1914,57.470701412567,30.25
"albm","ipsl-cm5a-lr","rcp26",1914,57.6106419707008,30.25
"albm","ipsl-cm5a-lr","rcp60",1914,57.6106419707008,30.25
"albm","ipsl-cm5a-lr","rcp85",1914,57.6106419707008,30.25
"albm","miroc5","rcp26",1914,57.7164063235156,30.25
"albm","miroc5","rcp60",1914,57.7164063235156,30.25
"albm","miroc5","rcp85",1914,57.7164063235156,30.25
"clm45","gfdl-esm2m","rcp26",1914,55.4632055378062,30.25
"clm45","gfdl-esm2m","rcp60",1914,55.4632055378062,30.25
"clm45","gfdl-esm2m","rcp85",1914,55.4632055378062,30.25
"clm45","hadgem2-es","rcp26",1914,55.4370696250956,30.25
"clm45","hadgem2-es","rcp60",1914,55.4370696250956,30.25
"clm45","hadgem2-es","rcp85",1914,55.4370696250956,30.25
"clm45","ipsl-cm5a-lr","rcp26",1914,55.0712121212121,30.25
"clm45","ipsl-cm5a-lr","rcp60",1914,55.0712121212121,30.25
"clm45","ipsl-cm5a-lr","rcp85",1914,55.0712121212121,30.25
"clm45","miroc5","rcp26",1914,55.5680486216627,30.25
"clm45","miroc5","rcp60",1914,55.5680486216627,30.25
"clm45","miroc5","rcp85",1914,55.5680486216627,30.25
"lake","gfdl-esm2m","rcp26",1914,55.6329903357875,30.2499923706055
"lake","gfdl-esm2m","rcp60",1914,55.6329903357875,30.2499923706055
"lake","gfdl-esm2m","rcp85",1914,55.6329903357875,30.2499923706055
"lake","hadgem2-es","rcp26",1914,56.0884503788661,30.2499923706055
"lake","hadgem2-es","rcp60",1914,56.0884503788661,30.2499923706055
"lake","hadgem2-es","rcp85",1914,56.0884503788661,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",1914,55.5624994704578,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",1914,55.5624994704578,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",1914,55.5624994704578,30.2499923706055
"lake","miroc5","rcp26",1914,56.2131876631557,30.2499923706055
"lake","miroc5","rcp60",1914,56.2131876631557,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",1914,57.2079796660759,30.25
"simstrat-uog","gfdl-esm2m","rcp60",1914,57.2079796660759,30.25
"simstrat-uog","gfdl-esm2m","rcp85",1914,57.2079796660759,30.25
"simstrat-uog","hadgem2-es","rcp26",1914,57.0850949305148,30.25
"simstrat-uog","hadgem2-es","rcp60",1914,57.0850949305148,30.25
"simstrat-uog","hadgem2-es","rcp85",1914,57.0850949305148,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",1914,56.9435909519321,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",1914,56.9435909519321,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",1914,56.9435909519321,30.25
"simstrat-uog","miroc5","rcp26",1914,57.224253590325,30.25
"simstrat-uog","miroc5","rcp60",1914,57.224253590325,30.25
"simstrat-uog","miroc5","rcp85",1914,57.224253590325,30.25
"albm","gfdl-esm2m","rcp26",1915,58.1281168589505,30.25
"albm","gfdl-esm2m","rcp60",1915,58.1281168589505,30.25
"albm","gfdl-esm2m","rcp85",1915,58.1281168589505,30.25
"albm","hadgem2-es","rcp26",1915,57.6855173716012,30.25
"albm","hadgem2-es","rcp60",1915,57.6855173716012,30.25
"albm","hadgem2-es","rcp85",1915,57.6855173716012,30.25
"albm","ipsl-cm5a-lr","rcp26",1915,57.6979827089337,30.25
"albm","ipsl-cm5a-lr","rcp60",1915,57.6979827089337,30.25
"albm","ipsl-cm5a-lr","rcp85",1915,57.6979827089337,30.25
"albm","miroc5","rcp26",1915,57.6339413961505,30.25
"albm","miroc5","rcp60",1915,57.6339413961505,30.25
"albm","miroc5","rcp85",1915,57.6339413961505,30.25
"clm45","gfdl-esm2m","rcp26",1915,55.9626051314809,30.25
"clm45","gfdl-esm2m","rcp60",1915,55.9626051314809,30.25
"clm45","gfdl-esm2m","rcp85",1915,55.9626051314809,30.25
"clm45","hadgem2-es","rcp26",1915,54.9926568758344,30.25
"clm45","hadgem2-es","rcp60",1915,54.9926568758344,30.25
"clm45","hadgem2-es","rcp85",1915,54.9926568758344,30.25
"clm45","ipsl-cm5a-lr","rcp26",1915,55.1236320109439,30.25
"clm45","ipsl-cm5a-lr","rcp60",1915,55.1236320109439,30.25
"clm45","ipsl-cm5a-lr","rcp85",1915,55.1236320109439,30.25
"clm45","miroc5","rcp26",1915,55.4121370879721,30.25
"clm45","miroc5","rcp60",1915,55.4121370879721,30.25
"clm45","miroc5","rcp85",1915,55.4121370879721,30.25
"lake","gfdl-esm2m","rcp26",1915,56.3681895537041,30.2499923706055
"lake","gfdl-esm2m","rcp60",1915,56.3681895537041,30.2499923706055
"lake","gfdl-esm2m","rcp85",1915,56.3681895537041,30.2499923706055
"lake","hadgem2-es","rcp26",1915,55.6370412513729,30.2499923706055
"lake","hadgem2-es","rcp60",1915,55.6370412513729,30.2499923706055
"lake","hadgem2-es","rcp85",1915,55.6370412513729,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",1915,56.1360234634267,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",1915,56.1360234634267,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",1915,56.1360234634267,30.2499923706055
"lake","miroc5","rcp26",1915,56.295199638585,30.2499923706055
"lake","miroc5","rcp60",1915,56.295199638585,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",1915,57.5290995260664,30.25
"simstrat-uog","gfdl-esm2m","rcp60",1915,57.5290995260664,30.25
"simstrat-uog","gfdl-esm2m","rcp85",1915,57.5290995260664,30.25
"simstrat-uog","hadgem2-es","rcp26",1915,56.7634492134395,30.25
"simstrat-uog","hadgem2-es","rcp60",1915,56.7634492134395,30.25
"simstrat-uog","hadgem2-es","rcp85",1915,56.7634492134395,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",1915,56.9564905511032,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",1915,56.9564905511032,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",1915,56.9564905511032,30.25
"simstrat-uog","miroc5","rcp26",1915,57.0702905569007,30.25
"simstrat-uog","miroc5","rcp60",1915,57.0702905569007,30.25
"simstrat-uog","miroc5","rcp85",1915,57.0702905569007,30.25
"albm","gfdl-esm2m","rcp26",1916,57.8065367722643,30.25
"albm","gfdl-esm2m","rcp60",1916,57.8065367722643,30.25
"albm","gfdl-esm2m","rcp85",1916,57.8065367722643,30.25
"albm","hadgem2-es","rcp26",1916,58.0230552952202,30.25
"albm","hadgem2-es","rcp60",1916,58.0230552952202,30.25
"albm","hadgem2-es","rcp85",1916,58.0230552952202,30.25
"albm","ipsl-cm5a-lr","rcp26",1916,57.4570084980426,30.25
"albm","ipsl-cm5a-lr","rcp60",1916,57.4570084980426,30.25
"albm","ipsl-cm5a-lr","rcp85",1916,57.4570084980426,30.25
"albm","miroc5","rcp26",1916,58.0555246570263,30.25
"albm","miroc5","rcp60",1916,58.0555246570263,30.25
"albm","miroc5","rcp85",1916,58.0555246570263,30.25
"clm45","gfdl-esm2m","rcp26",1916,55.4608869227449,30.25
"clm45","gfdl-esm2m","rcp60",1916,55.4608869227449,30.25
"clm45","gfdl-esm2m","rcp85",1916,55.4608869227449,30.25
"clm45","hadgem2-es","rcp26",1916,55.9124777463609,30.25
"clm45","hadgem2-es","rcp60",1916,55.9124777463609,30.25
"clm45","hadgem2-es","rcp85",1916,55.9124777463609,30.25
"clm45","ipsl-cm5a-lr","rcp26",1916,54.2362701565786,30.25
"clm45","ipsl-cm5a-lr","rcp60",1916,54.2362701565786,30.25
"clm45","ipsl-cm5a-lr","rcp85",1916,54.2362701565786,30.25
"clm45","miroc5","rcp26",1916,56.4642711829926,30.25
"clm45","miroc5","rcp60",1916,56.4642711829926,30.25
"clm45","miroc5","rcp85",1916,56.4642711829926,30.25
"lake","gfdl-esm2m","rcp26",1916,56.1043623919226,30.2499923706055
"lake","gfdl-esm2m","rcp60",1916,56.1043623919226,30.2499923706055
"lake","gfdl-esm2m","rcp85",1916,56.1043623919226,30.2499923706055
"lake","hadgem2-es","rcp26",1916,56.6086692538345,30.2499923706055
"lake","hadgem2-es","rcp60",1916,56.6086692538345,30.2499923706055
"lake","hadgem2-es","rcp85",1916,56.6086692538345,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",1916,55.426497202367,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",1916,55.426497202367,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",1916,55.426497202367,30.2499923706055
"lake","miroc5","rcp26",1916,57.3436289176002,30.2499923706055
"lake","miroc5","rcp60",1916,57.3436289176002,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",1916,57.2283941745712,30.25
"simstrat-uog","gfdl-esm2m","rcp60",1916,57.2283941745712,30.25
"simstrat-uog","gfdl-esm2m","rcp85",1916,57.2283941745712,30.25
"simstrat-uog","hadgem2-es","rcp26",1916,57.5470016971526,30.25
"simstrat-uog","hadgem2-es","rcp60",1916,57.5470016971526,30.25
"simstrat-uog","hadgem2-es","rcp85",1916,57.5470016971526,30.25
